[run number];team_size;game_size;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?
472;5;8;25;0.143;0.1858;-0.28600000000000003;[know_agent crit_agent know_agent agree_agent agree_agent f g h i j];true
473;5;8;23;0.143;0.2286;-0.214;[know_agent neuro_agent agree_agent neuro_agent crit_agent f g h i j];true
474;5;8;20;1;1.143;0.786;[talk_agent crit_agent agree_agent know_agent talk_agent f g h i j];true
475;5;8;22;-0.357;-0.2714;-0.714;[neuro_agent talk_agent agree_agent know_agent neuro_agent f g h i j];true
476;5;8;16;0.714;0.7854;0.5;[know_agent know_agent crit_agent crit_agent agree_agent f g h i j];true
477;5;8;21;0.143;0.44279999999999997;0.357;[talk_agent crit_agent neuro_agent talk_agent neuro_agent f g h i j];true
478;5;8;26;0.929;11.718;1.072;[crit_agent agree_agent agree_agent crit_agent crit_agent f g h i j];true
479;5;8;19;0;0.1714;-0.143;[know_agent neuro_agent agree_agent neuro_agent neuro_agent f g h i j];true
480;5;8;34;0.143;0.15739999999999996;-0.28600000000000003;[know_agent talk_agent neuro_agent neuro_agent know_agent f g h i j];true
481;5;8;18;-0.5;-0.4428;-0.857;[neuro_agent talk_agent agree_agent know_agent know_agent f g h i j];true
482;5;8;12;0.143;0.2;-0.143;[know_agent know_agent neuro_agent neuro_agent neuro_agent f g h i j];true
483;5;8;18;0.286;0.5004;0.42899999999999994;[agree_agent talk_agent crit_agent agree_agent agree_agent f g h i j];true
484;5;8;18;0.5;0.5572;0.21400000000000002;[know_agent crit_agent know_agent neuro_agent crit_agent f g h i j];true
485;5;8;16;-0.571;-0.42819999999999997;-0.857;[neuro_agent neuro_agent agree_agent neuro_agent know_agent f g h i j];true
486;5;8;18;1;12.570.000.000.000.000;1.143;[crit_agent crit_agent crit_agent agree_agent agree_agent f g h i j];true
487;5;8;24;0.786;10.432.000.000.000.000;0.857;[neuro_agent crit_agent crit_agent talk_agent crit_agent f g h i j];true
488;5;8;10;0;0.1572;0;[neuro_agent neuro_agent talk_agent agree_agent know_agent f g h i j];true
489;5;8;23;0.714;0.7712;0.357;[agree_agent crit_agent crit_agent know_agent talk_agent f g h i j];true
490;5;8;17;0.143;0.29999999999999993;0.21399999999999997;[agree_agent neuro_agent neuro_agent neuro_agent crit_agent f g h i j];true
491;5;8;10;0.21400000000000002;0.4998;0.42800000000000005;[agree_agent agree_agent crit_agent crit_agent talk_agent f g h i j];true
492;5;8;22;0.5;0.6714;0.28600000000000003;[neuro_agent crit_agent know_agent crit_agent agree_agent f g h i j];true
493;5;8;25;0.786;11.146;1;[agree_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];true
494;5;8;11;-0.286;-0.01479999999999998;-0.07199999999999998;[talk_agent agree_agent talk_agent talk_agent neuro_agent f g h i j];true
495;5;8;14;0.071;0.3566;0.285;[talk_agent talk_agent neuro_agent agree_agent talk_agent f g h i j];true
496;5;8;23;0.5;0.6284000000000001;0.21400000000000002;[crit_agent talk_agent talk_agent talk_agent know_agent f g h i j];true
497;5;8;15;-0.071;0.12919999999999998;-0.071;[know_agent crit_agent neuro_agent neuro_agent agree_agent f g h i j];true
498;5;8;17;-0.071;0.0576;-0.285;[know_agent talk_agent talk_agent crit_agent know_agent f g h i j];true
499;5;8;13;-0.21400000000000002;-0.17100000000000004;-0.42800000000000005;[know_agent know_agent talk_agent know_agent talk_agent f g h i j];true
501;5;8;19;-0.071;0.1432;-0.5;[neuro_agent know_agent crit_agent crit_agent agree_agent f g h i j];true
500;5;8;18;0.5;0.6142;0.21400000000000002;[know_agent agree_agent crit_agent crit_agent know_agent f g h i j];true
503;5;8;19;0.5;0.5572;0.14300000000000002;[neuro_agent know_agent talk_agent know_agent neuro_agent f g h i j];true
502;5;8;14;0.714;1.014;0.857;[talk_agent agree_agent crit_agent crit_agent neuro_agent f g h i j];true
504;5;8;18;0.071;0.2994;0.142;[crit_agent neuro_agent neuro_agent neuro_agent agree_agent f g h i j];true
505;5;8;13;-0.143;0.04279999999999998;-0.143;[agree_agent agree_agent talk_agent know_agent neuro_agent f g h i j];true
506;5;8;17;-0.286;-0.14299999999999996;-0.5;[talk_agent talk_agent know_agent neuro_agent neuro_agent f g h i j];true
507;5;8;23;0.071;0.31379999999999997;0.21399999999999997;[crit_agent crit_agent neuro_agent talk_agent agree_agent f g h i j];true
509;5;8;23;0.286;0.30039999999999994;-0.285;[agree_agent talk_agent know_agent talk_agent know_agent f g h i j];true
508;5;8;26;0.071;0.31399999999999995;0.071;[talk_agent crit_agent know_agent neuro_agent talk_agent f g h i j];true
510;5;8;21;0;-0.1;-0.357;[know_agent agree_agent talk_agent know_agent know_agent f g h i j];true
511;5;8;23;0.21400000000000002;0.371;0.07100000000000004;[talk_agent talk_agent know_agent talk_agent know_agent f g h i j];true
512;5;8;15;0.071;0.2854;0;[talk_agent crit_agent know_agent agree_agent agree_agent f g h i j];true
513;5;8;14;-0.071;0.2006;-0.142;[agree_agent crit_agent neuro_agent know_agent talk_agent f g h i j];true
514;5;8;29;0.429;0.386;0.28600000000000003;[know_agent know_agent neuro_agent know_agent crit_agent f g h i j];true
515;5;8;36;0.857;0.9998;0.9279999999999999;[talk_agent crit_agent neuro_agent crit_agent agree_agent f g h i j];true
516;5;8;18;0.5;0.7142;0.571;[know_agent crit_agent crit_agent agree_agent agree_agent f g h i j];true
517;5;8;24;1;12.713.999.999.999.900;0.857;[agree_agent crit_agent talk_agent crit_agent know_agent f g h i j];true
519;5;8;11;0.143;0.4286;0.357;[talk_agent crit_agent neuro_agent agree_agent neuro_agent f g h i j];true
518;5;8;25;0.21400000000000002;0.3428;2,78E-01;[agree_agent know_agent neuro_agent crit_agent know_agent f g h i j];true
520;5;8;16;-0.429;-0.1862;-0.28600000000000003;[talk_agent talk_agent agree_agent crit_agent talk_agent f g h i j];true
521;5;8;18;-0.071;0.22920000000000001;0.072;[agree_agent neuro_agent neuro_agent talk_agent talk_agent f g h i j];true
522;5;8;19;0.857;10.997.999.999.999.900;1.071;[talk_agent crit_agent agree_agent agree_agent talk_agent f g h i j];true
523;5;8;28;0.071;0.2708;0.21399999999999997;[neuro_agent talk_agent talk_agent talk_agent talk_agent f g h i j];true
525;5;8;36;0.857;10.856;0.786;[know_agent crit_agent agree_agent neuro_agent agree_agent f g h i j];true
524;5;8;16;0.857;1;0.643;[crit_agent crit_agent agree_agent know_agent neuro_agent f g h i j];true
527;5;8;16;0.21400000000000002;0.4854;0.21400000000000002;[neuro_agent neuro_agent talk_agent know_agent agree_agent f g h i j];true
526;5;8;21;0.429;0.572;0.429;[know_agent agree_agent talk_agent crit_agent neuro_agent f g h i j];true
528;5;8;21;0.071;0.2138;-0.14300000000000002;[crit_agent agree_agent know_agent talk_agent talk_agent f g h i j];true
529;5;8;19;0.21400000000000002;0.4712;0.28500000000000003;[talk_agent crit_agent talk_agent crit_agent crit_agent f g h i j];true
530;5;8;21;0.643;0.8858;0.5;[neuro_agent agree_agent talk_agent know_agent talk_agent f g h i j];true
531;5;8;15;0.357;0.5856;0.5;[agree_agent neuro_agent crit_agent agree_agent agree_agent f g h i j];true
532;5;8;25;-0.071;0.014800000000000008;-0.285;[know_agent know_agent know_agent talk_agent talk_agent f g h i j];true
533;5;8;12;0.071;0.31379999999999997;0.21399999999999997;[neuro_agent crit_agent neuro_agent agree_agent crit_agent f g h i j];true
534;5;8;15;0;0.0998;-0.286;[neuro_agent neuro_agent agree_agent know_agent talk_agent f g h i j];true
535;5;8;23;0.714;0.857;0.571;[know_agent crit_agent talk_agent know_agent crit_agent f g h i j];true
536;5;8;9;-0.357;-0.07119999999999999;-0.214;[talk_agent agree_agent neuro_agent talk_agent talk_agent f g h i j];true
537;5;8;23;0.071;0.24259999999999998;0.21399999999999997;[neuro_agent neuro_agent agree_agent talk_agent agree_agent f g h i j];true
538;5;8;17;0;0.1286;-0.286;[crit_agent know_agent agree_agent neuro_agent talk_agent f g h i j];true
539;5;8;9;0.286;0.5573999999999999;0.42899999999999994;[crit_agent crit_agent crit_agent crit_agent neuro_agent f g h i j];true
540;5;8;20;-0.643;-0.5286000000000001;-1.072;[talk_agent agree_agent agree_agent know_agent neuro_agent f g h i j];true
541;5;8;14;-0.071;0.07179999999999999;-0.285;[know_agent neuro_agent talk_agent talk_agent neuro_agent f g h i j];true
543;5;8;17;-0.071;0.1578;-0.142;[know_agent agree_agent crit_agent talk_agent talk_agent f g h i j];true
542;5;8;17;0.357;0.3856;-0.14300000000000002;[neuro_agent know_agent know_agent agree_agent crit_agent f g h i j];true
544;5;8;18;0.786;10.574;0.929;[crit_agent crit_agent crit_agent crit_agent agree_agent f g h i j];true
545;5;8;18;0.286;0.2572;-0.07100000000000001;[neuro_agent crit_agent crit_agent know_agent know_agent f g h i j];true
546;5;8;18;0.357;0.5713999999999999;0.286;[neuro_agent talk_agent agree_agent talk_agent know_agent f g h i j];true
547;5;8;20;0.21400000000000002;0.514;0.42800000000000005;[neuro_agent agree_agent neuro_agent crit_agent crit_agent f g h i j];true
549;5;8;19;0.071;0.19940000000000002;-0.072;[know_agent crit_agent neuro_agent talk_agent know_agent f g h i j];true
548;5;8;13;0;0.3286;0.143;[neuro_agent agree_agent neuro_agent agree_agent neuro_agent f g h i j];true
551;5;8;22;0.5;0.5856;0.07100000000000001;[know_agent talk_agent crit_agent talk_agent agree_agent f g h i j];true
550;5;8;15;0.857;10.712;0.9279999999999999;[talk_agent talk_agent talk_agent crit_agent crit_agent f g h i j];true
552;5;8;14;-0.21400000000000002;-0.22820000000000001;-0.42800000000000005;[talk_agent know_agent know_agent know_agent crit_agent f g h i j];true
553;5;8;23;0.286;0.48579999999999995;0.357;[neuro_agent neuro_agent agree_agent talk_agent crit_agent f g h i j];true
554;5;8;29;0.071;0.2566;0.142;[neuro_agent agree_agent agree_agent know_agent crit_agent f g h i j];true
555;5;8;22;-0.286;-0.21459999999999999;-0.643;[neuro_agent neuro_agent know_agent know_agent agree_agent f g h i j];true
557;5;8;11;0.5;0.7142;0.571;[know_agent neuro_agent agree_agent agree_agent talk_agent f g h i j];true
556;5;8;31;0.357;0.5284;0.07100000000000001;[know_agent talk_agent neuro_agent talk_agent crit_agent f g h i j];true
559;5;8;12;0.357;0.6428;0.357;[neuro_agent know_agent talk_agent talk_agent crit_agent f g h i j];true
558;5;8;14;-0.071;0.014799999999999994;-0.428;[crit_agent know_agent talk_agent talk_agent crit_agent f g h i j];true
560;5;8;11;-0.21400000000000002;0.10059999999999997;0.07199999999999995;[agree_agent crit_agent talk_agent neuro_agent neuro_agent f g h i j];true
561;5;8;17;0.21400000000000002;0.31400000000000006;-0.14299999999999996;[talk_agent know_agent neuro_agent crit_agent agree_agent f g h i j];true
562;5;8;39;0.857;11.141.999.999.999.900;0.9279999999999999;[neuro_agent crit_agent agree_agent neuro_agent neuro_agent f g h i j];true
563;5;8;14;0;0.2142;0.143;[talk_agent agree_agent crit_agent agree_agent agree_agent f g h i j];true
564;5;8;16;-0.21400000000000002;-0.05700000000000002;-0.21400000000000002;[agree_agent neuro_agent talk_agent neuro_agent agree_agent f g h i j];true
565;5;8;15;0.571;0.571;0.21399999999999997;[know_agent know_agent crit_agent neuro_agent neuro_agent f g h i j];true
566;5;8;14;0.286;0.386;0.07199999999999998;[agree_agent neuro_agent know_agent crit_agent know_agent f g h i j];true
568;5;8;16;0.071;0.2996;0.21399999999999997;[neuro_agent crit_agent talk_agent neuro_agent agree_agent f g h i j];true
567;5;8;19;0.571;0.7849999999999999;0.6419999999999999;[agree_agent talk_agent talk_agent agree_agent crit_agent f g h i j];true
569;5;8;16;0;0.257;0.214;[agree_agent crit_agent neuro_agent agree_agent neuro_agent f g h i j];true
570;5;8;19;0.643;0.7574000000000001;0.42900000000000005;[crit_agent know_agent neuro_agent agree_agent crit_agent f g h i j];true
571;5;8;20;-0.143;0.12859999999999996;-0.286;[talk_agent neuro_agent neuro_agent agree_agent know_agent f g h i j];true
573;5;8;12;0;0.22879999999999998;-0.071;[neuro_agent talk_agent know_agent talk_agent talk_agent f g h i j];true
572;5;8;13;0;0.2858;0.214;[crit_agent agree_agent neuro_agent crit_agent agree_agent f g h i j];true
574;5;8;18;-0.143;-0.07139999999999998;-0.714;[know_agent talk_agent crit_agent know_agent agree_agent f g h i j];true
575;5;8;8;0;0.1;-0.357;[know_agent talk_agent neuro_agent neuro_agent neuro_agent f g h i j];true
576;5;8;28;1;11.144;0.929;[crit_agent know_agent crit_agent know_agent neuro_agent f g h i j];true
577;5;8;19;0.143;0.29999999999999993;-0.143;[agree_agent agree_agent know_agent know_agent talk_agent f g h i j];true
578;5;8;16;-0.429;-0.22899999999999998;-0.429;[neuro_agent neuro_agent agree_agent talk_agent know_agent f g h i j];true
579;5;8;24;0.21400000000000002;0.29980000000000007;-0.14299999999999996;[crit_agent know_agent agree_agent neuro_agent talk_agent f g h i j];true
580;5;8;13;0.643;0.9716;0.786;[agree_agent talk_agent talk_agent talk_agent crit_agent f g h i j];true
581;5;8;18;0.357;0.6714;0.5;[crit_agent neuro_agent crit_agent agree_agent agree_agent f g h i j];true
582;5;8;12;-0.5;-0.357;-0.571;[agree_agent talk_agent know_agent talk_agent know_agent f g h i j];true
583;5;8;21;0.714;0.7996;0.428;[crit_agent know_agent crit_agent agree_agent know_agent f g h i j];true
584;5;8;9;0.071;0.3282;0.142;[crit_agent talk_agent talk_agent neuro_agent know_agent f g h i j];true
587;5;8;20;0.857;10.142;0.643;[agree_agent crit_agent know_agent agree_agent talk_agent f g h i j];true
586;5;8;15;0.21400000000000002;0.34240000000000004;0.21400000000000002;[know_agent talk_agent crit_agent know_agent talk_agent f g h i j];true
585;5;8;22;0.714;10.282;0.857;[crit_agent crit_agent crit_agent talk_agent talk_agent f g h i j];true
588;5;8;32;0.643;0.8576;0.5720000000000001;[agree_agent agree_agent know_agent crit_agent agree_agent f g h i j];true
589;5;8;22;0.071;0.37120000000000003;0.142;[talk_agent neuro_agent talk_agent talk_agent talk_agent f g h i j];true
590;5;8;19;0.071;0.0852;-0.286;[know_agent know_agent talk_agent crit_agent neuro_agent f g h i j];true
591;5;8;15;0.571;0.8281999999999999;0.7849999999999999;[agree_agent crit_agent crit_agent crit_agent talk_agent f g h i j];true
593;5;8;22;0.143;0.30019999999999997;0.072;[know_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];true
592;5;8;14;0;0.2428;0.143;[crit_agent agree_agent neuro_agent neuro_agent neuro_agent f g h i j];true
594;5;8;16;-0.143;0.1712;0.07100000000000001;[agree_agent crit_agent crit_agent agree_agent agree_agent f g h i j];true
595;5;8;18;0;0.08579999999999999;-0.357;[neuro_agent know_agent talk_agent know_agent agree_agent f g h i j];true
596;5;8;12;0.357;0.5569999999999999;0.214;[crit_agent know_agent neuro_agent neuro_agent crit_agent f g h i j];true
598;5;8;11;0.5;0.543;-0.07099999999999995;[talk_agent talk_agent know_agent neuro_agent know_agent f g h i j];true
597;5;8;15;-0.286;0.014000000000000012;-0.07199999999999998;[agree_agent neuro_agent neuro_agent neuro_agent neuro_agent f g h i j];true
599;5;8;14;-0.286;0.12840000000000001;-0.07199999999999998;[agree_agent neuro_agent talk_agent agree_agent agree_agent f g h i j];true
600;5;8;17;-0.071;0.04340000000000002;-0.571;[talk_agent agree_agent know_agent neuro_agent crit_agent f g h i j];true
601;5;8;13;0.357;0.6284;0.571;[agree_agent talk_agent crit_agent talk_agent crit_agent f g h i j];true
602;5;8;16;-0.357;-0.2428;-0.786;[talk_agent talk_agent crit_agent know_agent neuro_agent f g h i j];true
605;5;8;22;-0.143;0.028200000000000003;-0.286;[know_agent agree_agent neuro_agent crit_agent neuro_agent f g h i j];true
604;5;8;22;-0.429;-0.2576;-0.786;[talk_agent agree_agent talk_agent know_agent talk_agent f g h i j];true
603;5;8;12;0.286;0.4574;0;[know_agent crit_agent talk_agent crit_agent neuro_agent f g h i j];true
606;5;8;18;0.786;10.432.000.000.000.000;0.5720000000000001;[know_agent crit_agent crit_agent crit_agent neuro_agent f g h i j];true
607;5;8;19;0;0.14279999999999998;-0.357;[talk_agent know_agent neuro_agent agree_agent crit_agent f g h i j];true
608;5;8;18;0.929;11.576;0.929;[know_agent agree_agent crit_agent crit_agent neuro_agent f g h i j];true
609;5;8;13;0;0.1714;-0.071;[crit_agent neuro_agent know_agent know_agent know_agent f g h i j];true
610;5;8;14;-0.21400000000000002;0.08619999999999994;-0.07100000000000004;[agree_agent talk_agent agree_agent crit_agent talk_agent f g h i j];true
611;5;8;15;-0.071;0.21459999999999996;0.14300000000000002;[neuro_agent neuro_agent agree_agent agree_agent neuro_agent f g h i j];true
612;5;8;30;0.357;0.45699999999999996;0.286;[know_agent talk_agent talk_agent neuro_agent crit_agent f g h i j];true
613;5;8;15;0.071;0.2566;0.142;[crit_agent agree_agent know_agent agree_agent crit_agent f g h i j];true
614;5;8;15;-0.21400000000000002;-0.25680000000000003;-0.714;[know_agent talk_agent know_agent talk_agent know_agent f g h i j];true
615;5;8;15;-0.071;0.11480000000000003;-0.142;[talk_agent agree_agent talk_agent know_agent crit_agent f g h i j];true
616;5;8;24;0.929;12.432;1.072;[neuro_agent crit_agent agree_agent agree_agent crit_agent f g h i j];true
617;5;8;18;-0.357;-0.07119999999999999;-0.143;[talk_agent neuro_agent neuro_agent agree_agent agree_agent f g h i j];true
619;5;8;14;-0.143;0.0998;-0.21399999999999997;[know_agent talk_agent neuro_agent talk_agent agree_agent f g h i j];true
618;5;8;19;0;0.2286;-0.143;[neuro_agent neuro_agent crit_agent talk_agent know_agent f g h i j];true
620;5;8;16;-0.071;-0.028199999999999996;-0.285;[crit_agent know_agent agree_agent know_agent know_agent f g h i j];true
621;5;8;15;0.786;0.9716;0.929;[crit_agent agree_agent talk_agent neuro_agent crit_agent f g h i j];true
622;5;8;19;-0.143;-0.08579999999999999;-0.286;[know_agent talk_agent know_agent agree_agent know_agent f g h i j];true
623;5;8;14;-0.071;-0.18539999999999998;-0.5;[talk_agent know_agent know_agent agree_agent know_agent f g h i j];true
625;5;8;22;0.357;0.5572;0.143;[neuro_agent know_agent talk_agent know_agent crit_agent f g h i j];true
624;5;8;42;0.643;0.8858;0.5;[know_agent neuro_agent agree_agent agree_agent crit_agent f g h i j];true
626;5;8;17;0.357;0.614;0.428;[talk_agent talk_agent neuro_agent neuro_agent crit_agent f g h i j];true
628;5;8;22;-0.286;-0.11459999999999998;-0.5;[neuro_agent know_agent talk_agent agree_agent talk_agent f g h i j];true
627;5;8;10;-0.143;0.1858;0.143;[talk_agent agree_agent talk_agent crit_agent agree_agent f g h i j];true
629;5;8;20;0.143;0.35719999999999996;0.143;[crit_agent know_agent agree_agent agree_agent agree_agent f g h i j];true
631;5;8;15;-0.5;-0.3856;-0.571;[agree_agent know_agent neuro_agent know_agent neuro_agent f g h i j];true
630;5;8;19;0.286;0.3574;-0.14300000000000002;[crit_agent crit_agent neuro_agent agree_agent know_agent f g h i j];true
632;5;8;23;0.857;1.157;1.071;[crit_agent crit_agent agree_agent neuro_agent crit_agent f g h i j];true
634;5;8;17;0.286;0.3862;0.21499999999999997;[crit_agent agree_agent crit_agent know_agent know_agent f g h i j];true
633;5;8;20;0.786;10.574;1;[agree_agent crit_agent agree_agent talk_agent crit_agent f g h i j];true
635;5;8;19;0.929;11.148;1.072;[agree_agent crit_agent neuro_agent crit_agent crit_agent f g h i j];true
636;5;8;20;-0.21400000000000002;0.0862;-0.07100000000000004;[talk_agent agree_agent talk_agent agree_agent talk_agent f g h i j];true
637;5;8;17;1;11.856;1.071;[crit_agent agree_agent agree_agent crit_agent talk_agent f g h i j];true
638;5;8;36;1;1.157;0.714;[agree_agent crit_agent neuro_agent crit_agent know_agent f g h i j];true
639;5;8;13;-0.143;-0.12879999999999997;-0.5;[know_agent neuro_agent crit_agent know_agent know_agent f g h i j];true
640;5;8;14;-0.143;0.013999999999999985;-0.286;[talk_agent neuro_agent know_agent talk_agent talk_agent f g h i j];true
642;5;8;16;0;0.3286;0.214;[neuro_agent neuro_agent talk_agent agree_agent neuro_agent f g h i j];true
641;5;8;15;0.286;0.24319999999999997;0;[know_agent know_agent know_agent talk_agent crit_agent f g h i j];true
643;5;8;13;-0.21400000000000002;-0.15680000000000002;-0.42800000000000005;[agree_agent know_agent neuro_agent know_agent talk_agent f g h i j];true
644;5;8;15;0.429;0.6004;0.429;[crit_agent agree_agent crit_agent agree_agent agree_agent f g h i j];true
646;5;8;12;0.5;0.7142;0.571;[neuro_agent know_agent neuro_agent agree_agent agree_agent f g h i j];true
645;5;8;29;0.071;0.24259999999999998;0;[know_agent crit_agent neuro_agent neuro_agent neuro_agent f g h i j];true
647;5;8;22;0.643;0.9716;0.857;[neuro_agent talk_agent crit_agent neuro_agent neuro_agent f g h i j];true
648;5;8;17;0.5;0.6142;0.21400000000000002;[know_agent talk_agent talk_agent talk_agent agree_agent f g h i j];true
649;5;8;27;0.786;10.714.000.000.000.000;0.857;[crit_agent neuro_agent agree_agent crit_agent crit_agent f g h i j];true
650;5;8;14;-0.071;0.186;-0.21399999999999997;[know_agent crit_agent talk_agent talk_agent agree_agent f g h i j];true
651;5;8;22;0.21400000000000002;0.3568;0.28500000000000003;[neuro_agent know_agent crit_agent neuro_agent agree_agent f g h i j];true
652;5;8;11;0;0.2428;0.071;[crit_agent crit_agent talk_agent neuro_agent agree_agent f g h i j];true
653;5;8;16;-0.143;0.013800000000000007;-0.072;[agree_agent know_agent neuro_agent agree_agent neuro_agent f g h i j];true
654;5;8;21;0.143;0.4144;0.357;[crit_agent neuro_agent talk_agent agree_agent crit_agent f g h i j];true
655;5;8;19;0.714;0.9426;0.857;[neuro_agent crit_agent talk_agent agree_agent talk_agent f g h i j];true
656;5;8;18;0;0.3;0.143;[crit_agent talk_agent agree_agent neuro_agent neuro_agent f g h i j];true
657;5;8;18;-0.071;0.1004;0;[agree_agent agree_agent agree_agent crit_agent crit_agent f g h i j];true
658;5;8;13;-0.21400000000000002;0.04319999999999996;-0.07100000000000004;[agree_agent agree_agent talk_agent talk_agent agree_agent f g h i j];true
659;5;8;13;0;0.21399999999999997;-0.143;[know_agent neuro_agent crit_agent talk_agent crit_agent f g h i j];true
660;5;8;26;0.571;0.6849999999999999;-0.07200000000000006;[know_agent talk_agent neuro_agent crit_agent agree_agent f g h i j];true
661;5;8;21;-0.21400000000000002;-0.07100000000000004;-0.42800000000000005;[talk_agent agree_agent agree_agent know_agent talk_agent f g h i j];true
662;5;8;21;0;0.05720000000000001;-0.357;[agree_agent neuro_agent neuro_agent know_agent know_agent f g h i j];true
663;5;8;18;0.643;0.843;0.42900000000000005;[know_agent agree_agent agree_agent crit_agent crit_agent f g h i j];true
665;5;8;17;0.143;0.28579999999999994;-0.214;[talk_agent agree_agent talk_agent know_agent agree_agent f g h i j];true
664;5;8;20;0.786;10.430.000.000.000.000;1;[agree_agent talk_agent talk_agent crit_agent crit_agent f g h i j];true
667;5;8;14;0.143;0.3002;-0.143;[know_agent talk_agent talk_agent agree_agent agree_agent f g h i j];true
666;5;8;16;-0.429;-0.21459999999999999;-0.572;[know_agent know_agent agree_agent agree_agent talk_agent f g h i j];true
668;5;8;13;0.143;0.3144;0;[agree_agent neuro_agent crit_agent neuro_agent know_agent f g h i j];true
669;5;8;16;-0.071;0.2148;0.072;[talk_agent talk_agent neuro_agent neuro_agent agree_agent f g h i j];true
670;5;8;11;0.5;0.6286;0.28600000000000003;[talk_agent agree_agent crit_agent crit_agent know_agent f g h i j];true
671;5;8;18;0.21400000000000002;0.3138;0.07100000000000004;[know_agent agree_agent know_agent crit_agent crit_agent f g h i j];true
673;5;8;11;0.071;0.3568;-0.14300000000000002;[agree_agent agree_agent know_agent talk_agent crit_agent f g h i j];true
672;5;8;16;-0.714;-0.4426;-0.7849999999999999;[agree_agent neuro_agent agree_agent talk_agent know_agent f g h i j];true
674;5;8;15;-0.357;-0.2428;-0.857;[neuro_agent talk_agent neuro_agent talk_agent know_agent f g h i j];true
675;5;8;10;-0.071;-0.0568;-0.571;[neuro_agent know_agent talk_agent agree_agent know_agent f g h i j];true
676;5;8;14;-0.571;-0.37099999999999994;-0.857;[talk_agent know_agent neuro_agent talk_agent neuro_agent f g h i j];true
677;5;8;18;0.21400000000000002;0.3428;0.14300000000000002;[talk_agent talk_agent know_agent crit_agent talk_agent f g h i j];true
678;5;8;11;0.357;0.4714;0.214;[agree_agent talk_agent crit_agent know_agent know_agent f g h i j];true
679;5;8;14;-0.143;0.14259999999999998;0;[talk_agent agree_agent crit_agent neuro_agent neuro_agent f g h i j];true
680;5;8;25;0.429;0.7434000000000001;0.643;[neuro_agent crit_agent talk_agent neuro_agent talk_agent f g h i j];true
681;5;8;15;-0.21400000000000002;0.028799999999999965;-0.07100000000000004;[neuro_agent talk_agent talk_agent agree_agent agree_agent f g h i j];true
682;5;8;11;0;0.2572;0.143;[agree_agent talk_agent agree_agent crit_agent agree_agent f g h i j];true
683;5;8;21;0.857;11.712;0.786;[know_agent agree_agent neuro_agent talk_agent crit_agent f g h i j];true
684;5;8;17;0.286;0.4718;0.143;[agree_agent know_agent talk_agent know_agent crit_agent f g h i j];true
685;5;8;17;0.21400000000000002;0.4568;0.357;[agree_agent know_agent agree_agent talk_agent talk_agent f g h i j];true
686;5;8;17;0.5;0.7142;0.429;[neuro_agent agree_agent know_agent talk_agent crit_agent f g h i j];true
687;5;8;25;0.857;10.142;0.643;[crit_agent agree_agent know_agent agree_agent agree_agent f g h i j];true
688;5;8;20;0.857;0.9713999999999999;0.357;[neuro_agent know_agent neuro_agent agree_agent crit_agent f g h i j];true
689;5;8;18;0.5;0.6574;0.28600000000000003;[talk_agent talk_agent know_agent know_agent crit_agent f g h i j];true
690;5;8;15;0.786;0.9574;0.5720000000000001;[crit_agent crit_agent know_agent crit_agent talk_agent f g h i j];true
691;5;8;11;-0.143;-0.043;-0.286;[talk_agent know_agent neuro_agent know_agent crit_agent f g h i j];true
692;5;8;21;0.571;0.7993999999999999;0.6419999999999999;[agree_agent talk_agent agree_agent crit_agent talk_agent f g h i j];true
693;5;8;16;0.21400000000000002;0.3568;0.07100000000000004;[neuro_agent talk_agent talk_agent know_agent agree_agent f g h i j];true
695;5;8;18;0.714;0.8996;0.643;[talk_agent crit_agent crit_agent know_agent talk_agent f g h i j];true
694;5;8;9;0.21400000000000002;0.4424;0.357;[agree_agent agree_agent crit_agent neuro_agent know_agent f g h i j];true
696;5;8;41;0.5;0.7;0.429;[crit_agent talk_agent know_agent talk_agent neuro_agent f g h i j];true
697;5;8;15;0.357;0.3998;0;[neuro_agent know_agent know_agent crit_agent know_agent f g h i j];true
698;5;8;16;1;12.142;1.143;[crit_agent crit_agent crit_agent crit_agent neuro_agent f g h i j];true
699;5;8;28;0.5;0.7;0.643;[neuro_agent agree_agent neuro_agent neuro_agent crit_agent f g h i j];true
700;5;8;15;-0.21400000000000002;-0.08540000000000003;-0.714;[neuro_agent talk_agent agree_agent talk_agent know_agent f g h i j];true
701;5;8;24;-0.071;0.14340000000000003;0.072;[neuro_agent talk_agent talk_agent neuro_agent talk_agent f g h i j];true
703;5;8;8;-0.714;-0.3712;-0.714;[talk_agent talk_agent agree_agent know_agent agree_agent f g h i j];true
702;5;8;24;0;0.11439999999999997;-0.143;[talk_agent know_agent crit_agent agree_agent know_agent f g h i j];true
704;5;8;18;-0.429;-0.27180000000000004;-0.429;[know_agent talk_agent agree_agent neuro_agent neuro_agent f g h i j];true
705;5;8;13;0;0.1856;0.143;[agree_agent neuro_agent agree_agent agree_agent agree_agent f g h i j];true
706;5;8;28;0.429;0.6148;0.215;[crit_agent talk_agent know_agent agree_agent crit_agent f g h i j];true
707;5;8;25;0.071;0.3852;0.285;[neuro_agent talk_agent talk_agent talk_agent neuro_agent f g h i j];true
